headword	token	lemma	english	dice	ppmi	label	cluster
затылок_NOUN	красный	красный_ADJ	red neck, red back of the neck	0.000385845686619	1.33034857744	Appearance	0
затылок_NOUN	крепкий	крепкий_ADJ	a strong, sturdy neck	0.000760904715707	2.22405352574	Appearance	0
затылок_NOUN	круглый	круглый_ADJ	round back of the head	0.000718161506543	2.18371824255	Appearance	0
затылок_NOUN	нежный	нежный_ADJ	a delicate neck	0.000263082893035	1.21780411138	Appearance	0
затылок_NOUN	плоский	плоский_ADJ	a head with a flat back	0.00100376411543	2.87899883703	Appearance	0
затылок_NOUN	седой	седой_ADJ	a head with grey hair in back	0.00078031379762	2.43011350976	Appearance	0
затылок_NOUN	скошенный	скашивать_VERB	a head with the back angling inward towards the neck	0.000668374735435	3.25277066009	Appearance	0
затылок_NOUN	срезанный	срезать_VERB	a head with the back angling inward towards the neck	0.00032376429959	2.42946477138	Appearance	0
затылок_NOUN	стёсанный	стесывать_VERB	a head with the back angling inward towards the neck	0.000715051841258	6.16149155665	Appearance	0
зуб_NOUN	аккуратные	аккуратный_ADJ	regular/neat/straight teeth	6.54460969584e-05	0.0	Size and shape; aesthetics	1
зуб_NOUN	безупречные	безупречный_ADJ	perfect teeth	0.00013640006138	1.69740417019	Size and shape; aesthetics	1
зуб_NOUN	белые	белый_ADJ	white teeth	0.00663243652583	2.9569530909	Color	2
зуб_NOUN	блестящие	блестящий_ADJ	sparkling teeth	0.000936899798567	1.78362099896	Color	2
зуб_NOUN	больные	больной_ADJ	unhealthy teeth	0.00234981294252	2.5031266473	Medical conditions	3
зуб_NOUN	большие	большой_ADJ	large teeth	0.000325099290742	0.0	Size and shape; aesthetics	1
зуб_NOUN	верхние	верхний_ADJ	upper teeth	0.00163272229938	2.17796329933	Types of teeth	0
зуб_NOUN	вставные	вставной_ADJ	dentures	0.00309707735574	6.1827603474	Dental hygiene and treatment	4
зуб_NOUN	гнилые	гнилой_ADJ	rotten teeth	0.00376128791686	4.40908739777	Medical conditions	3
зуб_NOUN	длинные	длинный_ADJ	long teeth	0.000908641975309	1.16082086869	Size and shape; aesthetics	1
зуб_NOUN	желтоватые	желтоватый_ADJ	yellowish teeth	0.000911823308905	3.44604935928	Color	2
зуб_NOUN	жемчужные	жемчужный_ADJ	pearly teeth	0.00111513799833	4.26281220819	Color	2
зуб_NOUN	жёлтые	желтый_ADJ	yellow teeth	0.00445041318263	3.07884713009	Color	2
зуб_NOUN	задние	задний_ADJ	back teeth	0.000184333920898	0.0	Types of teeth	0
зуб_NOUN	здоровые	здоровый_ADJ	healthy teeth	0.00146200294403	1.99155790506	Medical conditions	3
зуб_NOUN	золотой	золотой_ADJ	a gold cap	0.00575346017957	3.14846276302	Dental hygiene and treatment	4
зуб_NOUN	искусственные	искусственный_ADJ	false teeth	0.00117651887218	2.3828810427	Dental hygiene and treatment	4
зуб_NOUN	испорченные	испорченный_ADJ	rotten teeth	0.000588754783633	3.46695097651	Medical conditions	3
зуб_NOUN	кариозные	кариозный_ADJ	decayed teeth	0.000469203977406	7.4724026326	Medical conditions	3
зуб_NOUN	коренные	коренной_ADJ	molars	0.00319720094106	3.76831634891	Types of teeth	0
зуб_NOUN	красивые	красивый_ADJ	pretty teeth	0.000507220202734	0.0	Size and shape; aesthetics	1
зуб_NOUN	крепкие	крепкий_ADJ	strong teeth	0.00346244941744	2.93223163033	Medical conditions	3
зуб_NOUN	кривые	кривой_ADJ	crooked teeth	0.0013285198556	2.69511871979	Size and shape; aesthetics	1
зуб_NOUN	крупные	крупный_ADJ	large teeth	0.00100772801421	1.23969493078	Size and shape; aesthetics	1
зуб_NOUN	лошадиные	лошадиный_ADJ	horsey teeth	0.00168946897671	3.81979399849	Size and shape; aesthetics	1
зуб_NOUN	маленькие	маленький_ADJ	small teeth	0.00021245405681	0.0	Size and shape; aesthetics	1
зуб_NOUN	мелкие	мелкий_ADJ	small teeth	0.00141036619151	1.77224142544	Size and shape; aesthetics	1
зуб_NOUN	молочные	молочный_ADJ	deciduous teeth, baby teeth	0.00202250031602	3.58721373568	Types of teeth	0
зуб_NOUN	некрасивые	некрасивый_ADJ	unattractive teeth	9.68210424399e-05	0.0	Size and shape; aesthetics	1
зуб_NOUN	неровные	неровный_ADJ	uneven teeth	0.000901592813971	3.28485874524	Size and shape; aesthetics	1
зуб_NOUN	нижние	нижний_ADJ	lower teeth	0.000934579439252	1.56225246218	Types of teeth	0
зуб_NOUN	острые	острый_ADJ	sharp teeth	0.00467447148994	3.21995281624	Size and shape; aesthetics	1
зуб_NOUN	отличные	отличный_ADJ	perfect teeth	0.000324715873611	0.0	Size and shape; aesthetics	1
зуб_NOUN	передние	передний_ADJ	front teeth	0.00722116803711	4.08851861009	Types of teeth	0
зуб_NOUN	пластмассовый	пластмассовый_ADJ	a plastic tooth	0.000170276529083	1.89728031743	Dental hygiene and treatment	4
зуб_NOUN	плохие	плохой_ADJ	bad teeth	0.000344688918251	0.0	Medical conditions	3
зуб_NOUN	прекрасные	прекрасный_ADJ	beautiful teeth	0.000413084817709	0.0	Size and shape; aesthetics	1
зуб_NOUN	редкие	редкий_ADJ	widely-spaced teeth	0.00148893012818	2.11121150272	Size and shape; aesthetics	1
зуб_NOUN	ровные	ровный_ADJ	even teeth	0.00243147955531	3.07022270261	Size and shape; aesthetics	1
зуб_NOUN	сломанный	сломать_VERB	a broken tooth	0.00144561962502	2.86944267959	Inflicting and sustaining injuries	5
зуб_NOUN	торчащие	торчать_VERB	teeth that stick out, buckteeth	0.000997702658352	2.09907914416	Size and shape; aesthetics	1
зуб_NOUN	хорошие	хороший_ADJ	good teeth	0.000151071566247	0.0	Medical conditions	3
зуб_NOUN	частые	частый_ADJ	close-set, crowded teeth	0.000230783654748	0.0	Size and shape; aesthetics	1
зуб_NOUN	чёрные	черный_ADJ	blackened (i.e. decayed) teeth	0.00080943769913	0.0	Color	2
зуб_NOUN	чувствительный	чувствительный_ADJ	a sensitive tooth	6.12857755715e-05	0.0	Medical conditions	3
зуб_NOUN	чудесные	чудесный_ADJ	wonderful teeth	0.000221763295403	0.0	Size and shape; aesthetics	1
икра_NOUN	выпуклый	выпуклый_ADJ	rounded, bulging calves	0.000349192492361	2.74931935508	Size and shape	0
икра_NOUN	голый	голый_ADJ	bare calves	0.00128116158651	3.34737161792	Other properties	1
икра_NOUN	крепкий	крепкий_ADJ	strong calves	0.000526523627748	2.41936133055	Other properties	1
икра_NOUN	круглый	круглый_ADJ	rounded calves	0.000185438446026	1.38577427435	Size and shape	0
икра_NOUN	мускулистый	мускулистый_ADJ	muscular calves	0.00205784840517	5.12774687274	Other properties	1
икра_NOUN	толстый	толстый_ADJ	heavy calves	0.00123639497199	3.24768686816	Size and shape	0
икра_NOUN	упругий	упругий_ADJ	firm calves	0.000888888888889	3.71073714499	Other properties	1
икра_NOUN	худой	худой_ADJ	thin calves	0.000198570293884	1.53775597461	Size and shape	0
кисть_NOUN	белый	белый_ADJ	a white hand	0.000284317359098	1.13686507135	Color and other visible properties	0
кисть_NOUN	большой	большой_ADJ	a large hand	0.000203799289054	0.0	Size and shape; aesthetics	1
кисть_NOUN	волосатый	волосатый_ADJ	a hairy hand	0.00131423314496	4.16139343756	Color and other visible properties	0
кисть_NOUN	жилистый	жилистый_ADJ	a sinewy hand	0.000856164383562	4.1198861061	Color and other visible properties	0
кисть_NOUN	загорелый	загорелый_ADJ	a tanned hand	0.00012025012025	1.49372386168	Color and other visible properties	0
кисть_NOUN	изящный	изящный_ADJ	an elegant hand	0.000466762612315	2.19913134308	Size and shape; aesthetics	1
кисть_NOUN	костлявый	костлявый_ADJ	a bony hand	0.000396353547364	2.98266653067	Size and shape; aesthetics	1
кисть_NOUN	маленький	маленький_ADJ	a small hand	0.000239615781304	0.0	Size and shape; aesthetics	1
кисть_NOUN	небольшой	небольшой_ADJ	a small hand	8.79035873454e-05	0.0	Size and shape; aesthetics	1
кисть_NOUN	опухший	опухать_VERB	a swollen hand	0.000133886731825	1.95010663884	Color and other visible properties	0
кисть_NOUN	пухлый	пухлый_ADJ	a fleshy hand	0.000228532251614	2.01425829958	Size and shape; aesthetics	1
кисть_NOUN	распухший	распухать_VERB	a swollen hand	0.000401848503114	3.05111168203	Color and other visible properties	0
кисть_NOUN	сильный	сильный_ADJ	a strong hand	0.00013604825178	0.0	Color and other visible properties	0
кисть_NOUN	слабый	слабый_ADJ	a weak hand	0.000181047358972	0.0	Color and other visible properties	0
кисть_NOUN	смуглый	смуглый_ADJ	an olive-complected hand	0.00041239239136	2.41093433285	Color and other visible properties	0
кисть_NOUN	тонкий	тонкий_ADJ	a fine-boned hand	0.00106786128221	2.56734285965	Size and shape; aesthetics	1
кисть_NOUN	узкий	узкий_ADJ	a narrow hand	0.000489015949443	1.87227444891	Size and shape; aesthetics	1
кисть_NOUN	хрупкий	хрупкий_ADJ	a fragile hand	0.000554815801154	2.8399492697	Color and other visible properties	0
кисть_NOUN	худой	худой_ADJ	a bony hand	0.000225886604924	1.25802694488	Size and shape; aesthetics	1
кисть_NOUN	широкий	широкий_ADJ	a broad hand	0.000945608944348	2.39372540966	Size and shape; aesthetics	1
кожа_NOUN	белоснежный	белоснежный_ADJ	skin as white as snow	0.000239998080015	2.09567450092	Color and tactile properties	2
кожа_NOUN	белый	белый_ADJ	white skin	0.00145565639321	1.7502179643	Color and tactile properties	2
кожа_NOUN	гладкий	гладкий_ADJ	smooth skin	0.00367902546703	3.95773571919	Color and tactile properties	2
кожа_NOUN	грубый	грубый_ADJ	coarse skin	0.000970226183979	2.00426101724	Color and tactile properties	2
кожа_NOUN	грязный	грязный_ADJ	dirty skin	0.000174459176553	0.0	Other properties and conditions (non-medical)	0
кожа_NOUN	дряблый	дряблый_ADJ	flaccid skin	0.00234753763715	5.26412352895	Characteristics of age	3
кожа_NOUN	жёлтый	желтый_ADJ	sallow skin	0.00308572378025	2.90795478002	Color and tactile properties	2
кожа_NOUN	жирный	жирный_ADJ	oily skin	0.00469341101738	4.16779579515	Other properties and conditions (non-medical)	0
кожа_NOUN	загорелый	загорелый_ADJ	tanned skin	0.00184619754314	4.0152465757	Color and tactile properties	2
кожа_NOUN	морщинистый	морщинистый_ADJ	wrinkled skin	0.00129795571974	4.25005753796	Characteristics of age	3
кожа_NOUN	нежный	нежный_ADJ	soft skin	0.00469449764555	3.51647823725	Color and tactile properties	2
кожа_NOUN	нечистый	нечистый_ADJ	dirty skin; blemished skin	0.000275881095248	1.90446326673	Other properties and conditions (non-medical)	0
кожа_NOUN	обветренный	обветренный_ADJ	chapped skin	0.000208975497623	3.69061762574	Other properties and conditions (non-medical)	0
кожа_NOUN	плохой	плохой_ADJ	bad skin	0.000192132186945	0.0	Aesthetics	1
кожа_NOUN	пористый	пористый_ADJ	skin with large pores	0.000412063148678	3.77735187927	Other properties and conditions (non-medical)	0
кожа_NOUN	розовый	розовый_ADJ	rosy skin	0.00146508966043	2.4253389396	Color and tactile properties	2
